"","season","team_name","division","conference","record","win_perc","team_id","coach_id"
"11956","2004","Saint Michael's","D-II","NE10","21-17-0","0.553","613",1855
"11957","2004","Medaille","D-III","-","9-22-0","0.290","23725",2168
"11958","2004","Temple","D-I","Atlantic 10","30-18-0","0.625","690",1457
"11959","2004","Wis.-Superior","D-III","WIAC","32-8-0","0.800","804",1891
"11960","2004","Trinity (TX)","D-III","SCAC","21-16-0","0.568","715",1872
"11961","2004","Findlay","D-II","GLIAC","13-33-0","0.283","1079",2039
"11962","2004","Southeastern Okla.","D-II","Lone Star","30-19-0","0.612","1371",1326
"11963","2004","East Central","D-II","Lone Star","11-23-0","0.324","8965",1518
"11964","2004","Methodist","D-III","USA South","30-14-0","0.682","412",1553
"11965","2004","ULM","D-I","Southland","13-48-0","0.213","498",224
"11966","2004","LIU","D-I","NEC","27-28-0","0.491","361",1021
"11967","2004","Iowa St.","D-I","Big 12","13-31-0","0.295","311",739
"11968","2004","Muhlenberg","D-III","Centennial","21-12-0","0.636","453",1289
"11969","2004","UChicago","D-III","UAA","26-9-0","0.743","137",1204
"11970","2004","Missouri S&T","D-II","Mid-America Intercollegiate","41-14-0","0.745","435",2069
"11971","2004","Saginaw Valley","D-II","GLIAC","31-19-1","0.620","591",2200
"11972","2004","TCNJ","D-III","NJAC","22-13-1","0.629","712",1201
"11973","2004","Buffalo St.","D-III","SUNYAC","26-14-0","0.650","85",374
"11974","2004","Allegheny","D-III","NCAC","23-16-0","0.590","19",2105
"11975","2004","Mount Union","D-III","OAC","25-16-0","0.610","452",256
"11976","2004","SIUE","D-II","GLVC","35-19-0","0.648","660",421
"11977","2004","Louisville","D-I","C-USA","41-19-0","0.683","367",1685
"11978","2004","Mercyhurst","D-II","GLIAC","16-23-1","0.410","408",2170
"11979","2004","Loras","D-III","American Rivers","13-26-0","0.333","364",2161
"11980","2004","Gordon","D-III","CCC","13-19-0","0.406","1099",1927
"11981","2004","Louisiana Tech","D-I","WAC","27-33-0","0.450","366",2060
"11982","2004","Gallaudet","D-III","C2C","10-20-0","0.333","245",250
"11983","2004","Thiel","D-III","PAC","12-23-0","0.343","707",2216
"11984","2004","Virginia Tech","D-I","AAC","36-23-0","0.610","742",1208
"11985","2004","McNeese","D-I","Southland","19-41-0","0.317","402",787
"11986","2004","UC-Colo. Springs","D-II","RMAC","39-13-0","0.750","9754",1876
"11987","2004","Kennesaw St.","D-II","Peach Belt","64-6-0","0.914","1157",563
"11988","2004","Plattsburgh St.","D-III","SUNYAC","20-22-0","0.476","547",1571
"11989","2004","Gust. Adolphus","D-III","MIAC","21-17-0","0.553","266",996
"11990","2004","South Dakota St.","D-II","NCC","23-36-0","0.390","649",1989
"11991","2004","CSU Pueblo","D-II","RMAC","13-30-0","0.302","2720",1510
"11992","2004","Emory & Henry","D-III","ODAC","28-14-0","0.667","216",1397
"11993","2004","Quincy","D-II","GLVC","29-27-0","0.518","561",1972
"11994","2004","Azusa Pacific","","-","26-20-0","0.565","30146",979
"11995","2004","George Washington","D-I","Atlantic 10","1-5-1","0.167","249",2141
"11996","2004","Southwest Minn. St.","D-II","NSIC","22-31-0","0.415","8736",1452
"11997","2004","Wright St.","D-I","Horizon","16-43-1","0.271","810",850
"11998","2004","Ashland","D-II","GLIAC","27-17-0","0.614","35",283
"11999","2004","Barry","D-II","Sunshine State","31-18-0","0.633","49",1750
"12000","2004","Lenoir-Rhyne","D-II","SAC","38-16-0","0.704","1170",1429
"12001","2004","Barton","D-II","Conference Carolinas","12-32-0","0.273","15646",1365
"12002","2004","Marshall","D-I","MAC","31-27-0","0.534","388",1536
"12003","2004","North Florida","D-II","Peach Belt","46-13-0","0.780","2711",508
"12004","2004","Lebanon Valley","D-III","MAC Commonwealth","16-20-0","0.444","351",1261
"12005","2004","Concordia-M'head","D-III","MIAC","12-22-0","0.353","161",2029
"12006","2004","North Texas","D-I","Sun Belt","22-57-0","0.278","497",2182
"12007","2004","Emporia St.","D-II","Mid-America Intercollegiate","43-18-0","0.705","1071",1922
"12008","2004","Penn St.-Behrend","D-III","AMCC","11-26-0","0.297","538",2190
"12009","2004","Stevenson","D-III","-","9-20-0","0.310","21852",2091
"12010","2004","Staten Island","D-III","CUNYAC","18-14-1","0.562","675",2090
"12011","2004","Wash. & Jeff.","D-III","PAC","14-21-0","0.400","751",2097
"12012","2004","Savannah St.","D-I","-","0-28-0","0.000","632",1985
"12013","2004","UNC Greensboro","D-I","SoCon","30-30-0","0.500","459",1782
"12014","2004","Chestnut Hill","D-III","AWCC","10-15-0","0.400","21323",2127
"12015","2004","Concordia Wisconsin","D-III","Lake Michigan","16-21-0","0.432","1036",1645
"12016","2004","UNC Pembroke","D-II","Peach Belt","17-30-0","0.362","537",2095
"12017","2004","Roger Williams","D-III","CCC","21-15-0","0.583","583",1308
"12018","2004","SUNY Potsdam","D-III","SUNYAC","3-29-0","0.094","552",2199
"12019","2004","Northland","D-III","-","15-28-0","0.349","1267",1963
"12020","2004","West Va. Wesleyan","D-II","WVIAC","46-17-0","0.730","9630",838
"12021","2004","Cedarville","","-","27-15-0","0.643","30124",1638
"12022","2004","UCLA","D-I","Pac-12","47-9-0","0.839","110",610
"12023","2004","Amherst","D-III","NESCAC","13-14-0","0.481","24",1484
"12024","2004","Southern Ind.","D-II","GLVC","26-24-0","0.520","661",1990
"12025","2004","Indiana (PA)","D-II","PSAC","25-16-0","0.610","307",1020
"12026","2004","Hiram","D-III","NCAC","6-21-0","0.222","281",2149
"12027","2004","Northwest Mo. St.","D-II","Mid-America Intercollegiate","20-33-0","0.377","507",1590
"12028","2004","Green Bay","D-I","Horizon","8-29-0","0.216","794",2048
"12029","2004","Hamilton","D-III","NESCAC","6-23-0","0.207","267",1668
"12030","2004","Mississippi Col.","D-III","ASC","22-14-0","0.611","429",1159
"12031","2004","West Florida","D-II","Gulf South","36-20-0","0.643","11740",289
"12032","2004","Southwestern Okla.","D-II","Lone Star","31-17-0","0.646","8744",1724
"12033","2004","Drew","D-III","MAC Freedom","21-13-0","0.618","190",1517
"12034","2004","Austin Peay","D-I","OVC","18-37-0","0.327","43",1487
"12035","2004","Tuskegee","D-II","SIAC","22-21-0","0.512","720",2218
"12036","2004","Whitworth","D-III","NWC","29-8-0","0.784","1454",1757
"12037","2004","Portland St.","D-I","Pacific Coast Softball","19-36-0","0.345","550",45
"12038","2004","Chico St.","D-II","CCAA","27-27-0","0.500","95",529
"12039","2004","Ball St.","D-I","MAC","15-39-0","0.278","47",343
"12040","2004","Illinois","D-I","Big Ten","45-21-1","0.682","301",1673
"12041","2004","Southern N.H.","D-II","NE10","19-17-0","0.528","468",1723
"12042","2004","Waynesburg","D-III","PAC","7-20-0","0.259","1434",1883
"12043","2004","Drexel","D-I","CAA","15-35-2","0.300","191",318
"12044","2004","Piedmont","D-III","-","24-16-0","0.600","21830",1569
"12045","2004","Ursinus","D-III","Centennial","33-11-1","0.750","730",1879
"12046","2004","Columbus St.","D-II","Peach Belt","32-17-0","0.653","159",1644
"12047","2004","Pacific (OR)","D-III","NWC","22-18-0","0.550","2751",1794
"12048","2004","Wichita St.","D-I","MVC","38-26-0","0.594","782",2101
"12049","2004","Auburn","D-I","SEC","42-18-0","0.700","37",1226
"12050","2004","Pitt.-Bradford","D-III","AMCC","22-8-0","0.733","1315",1310
"12051","2004","Hampton","D-I","MEAC","31-23-0","0.574","270",391
"12052","2004","Corban",NA,"-","20-25-0","0.444","505690",2131
"12053","2004","Bluefield St.","D-II","WVIAC","11-30-0","0.268","985",1901
"12054","2004","Dubuque","D-III","American Rivers","12-24-0","0.333","192",1918
"12055","2004","Hartford","D-I","America East","14-24-0","0.368","272",818
"12056","2004","Gardner-Webb","D-I","ASUN","30-32-1","0.484","1092",1005
"12057","2004","Macalester","D-III","MIAC","7-27-1","0.206","376",2163
"12058","2004","UIC","D-I","Horizon","42-23-0","0.646","302",1995
"12059","2004","Okla. Christian","","-","21-26-0","0.447","30179",2187
"12060","2004","Concordia-St. Paul","D-II","NSIC","42-20-0","0.677","9081",1391
"12061","2004","Grinnell","D-III","MWC","8-20-0","0.286","264",1404
"12062","2004","Baldwin Wallace","D-III","OAC","21-15-0","0.583","46",1591
"12063","2004","Butler","D-I","Horizon","18-39-1","0.316","87",1591
"12064","2004","Howard","D-I","MEAC","12-28-0","0.300","290",1108
"12065","2004","SUNY Geneseo","D-III","SUNYAC","28-17-0","0.622","247",1978
"12066","2004","Blackburn","D-III","SLIAC","13-16-0","0.448","64",2115
"12067","2004","Mercer","D-I","ASUN","34-30-0","0.531","406",1947
"12068","2004","Tennessee Tech","D-I","OVC","44-25-0","0.638","692",845
"12069","2004","East Carolina","D-I","C-USA","47-24-1","0.662","196",1252
"12070","2004","Kansas","D-I","Big 12","33-28-1","0.541","328",926
"12071","2004","Kalamazoo","D-III","Michigan Intercol. Ath. Assn.","5-26-0","0.161","326",1934
"12072","2004","North Dakota","D-II","NCC","16-33-0","0.327","494",1841
"12073","2004","Angelo St.","D-II","Lone Star","47-11-0","0.810","25",1862
"12074","2004","Rider","D-I","MAAC","35-22-0","0.614","576",453
"12075","2004","Hood","D-III","AWCC","16-11-0","0.593","8404",2151
"12076","2004","Mount St. Mary's","D-I","NEC","12-30-0","0.286","450",1162
"12077","2004","Guilford","D-III","ODAC","9-27-0","0.250","1112",1491
"12078","2004","Missouri","D-I","Big 12","29-26-0","0.527","434",1829
"12079","2004","Birmingham-So.","D-I","Big South","25-34-0","0.424","28593",1900
"12080","2004","Stockton","D-III","NJAC","18-15-1","0.545","681",314
"12081","2004","Bridgeport","D-II","ECC","24-20-0","0.545","74",2120
