"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
"848",1439,31553,2025,"Autumn Hall",90,125,32,11,35,11,"4.972",0.309,1.865,"4.642","West Virginia St."
"849",14795,181,2025,"Alexis Acevedo",90,131,29,8,45,4,"3.651",0.313,1.865,"3.210","Cedar Crest"
"850",30067,40169,2025,"Piper Kaylor",90,103,50,10,76,3,"4.978",0.263,1.811,"3.144","SUNY Morrisville"
"851",8,65234,2025,"Catelyn Riley",89.2,101,31,6,56,7,"2.581",0.263,1.542,"3.406","Alabama"
"852",164,38394,2025,"Hope Jenkins",89.2,94,50,9,70,16,"3.989",0.244,1.709,"5.137","UConn"
"853",303,52081,2025,"Emma Mercadante",89.2,148,55,5,39,4,"6.328",0.35,2.321,"4.119","Immaculata"
"854",388,24071,2025,"Bub Feringa",89.2,93,67,14,38,3,"4.062",0.249,1.942,"4.699","Marshall"
"855",399,12611,2025,"Ashleigh Catlett",89.2,107,78,8,68,5,"6.243",0.283,2.152,"4.485","Mass. Maritime"
"856",583,62920,2025,"Keira Quadros",89.2,76,12,0,85,3,"1.955",0.218,0.983,"1.339","Roger Williams"
"857",583,27938,2025,"Raegen Germano",89.2,61,61,4,111,3,"2.419",0.181,1.405,"2.534","Roger Williams"
"858",1116,7294,2025,"Avery Booker",89.2,87,42,6,80,4,"2.581",0.234,1.508,"2.802","Harding"
"859",1245,41264,2025,"Hailey King",89.2,117,36,9,49,10,"4.292",0.292,1.806,"4.262","Mount Olive"
"860",8577,30326,2025,"Jazmyn Griego",89.2,126,47,8,39,4,"4.145",0.339,2.022,"3.953","N.M. Highlands"
"861",10870,14515,2025,"Sam Colaw",89.2,131,23,8,48,5,"4.609",0.31,1.808,"3.092","Shepherd"
"862",30039,69711,2025,"Addison Schroer",89.2,230,101,18,57,5,"12.123",0.435,3.899,"5.841","North Central (MN)"
"863",395,63376,2025,"Chayse Ramey",89.1,67,47,5,99,6,"2.900",0.201,1.333,"2.803","Maryville (MO)"
"864",398,43757,2025,"Caroline Langmeyer",89.1,76,36,2,60,2,"2.511",0.226,1.278,"2.624","MIT"
"865",756,63577,2025,"Sophia Ramuno",89.1,66,17,6,123,12,"2.038",0.192,0.997,"2.165","Washington"
"866",30054,83058,2025,"Katelyn Westover",89.1,157,44,11,9,11,"7.525",0.359,2.374,"5.647","Newman"
"867",156,5509,2025,"Giselle Bentley",89,139,59,6,50,14,"8.337",0.333,2.292,"5.512","Colorado St."
"868",336,57012,2025,"Emily Novicki",89,85,27,8,89,0,"2.278",0.237,1.347,"1.581","King's (PA)"
"869",751,21401,2025,"Taylor Dunn",89,131,24,3,38,3,"4.169",0.323,1.775,"2.894","Wash. & Jeff."
"870",798,56087,2025,"Sydney Nemetz",89,65,25,0,79,0,"1.258",0.199,1.011,"1.467","Wis.-Oshkosh"
"871",5,38138,2025,"Madie Jamrog",88.3,104,18,3,52,9,"2.913",0.271,1.406,"3.255","Akron"
"872",143,60227,2025,"Ainsley Perdicaris",88.3,120,43,5,67,9,"5.591",0.302,1.89,"3.829","Clarion"
"873",472,73659,2025,"Desirae Spearman",88.3,79,64,7,89,11,"3.780",0.221,1.687,"4.402","New Mexico St."
"874",685,39199,2025,"Brianna Jones",88.3,66,18,4,93,3,"2.047",0.193,0.99,"1.489","Susquehanna"
"875",1176,40168,2025,"Jasmine Kaylor",88.3,117,41,0,33,16,"4.724",0.301,1.777,"5.381","Lincoln Memorial"
"876",30181,56780,2025,"Alivia Nolley",88.3,137,24,9,32,1,"5.039",0.329,1.912,"2.940","UVA Wise"
"877",70,27841,2025,"Lindsey George",88.2,112,29,10,82,5,"3.792",0.292,1.704,"2.603","Bowie St."
"878",490,29461,2025,"Wynne Gore",88.2,107,32,11,62,11,"3.709",0.269,1.691,"4.069","NC State"
"879",532,86168,2025,"Kaelyn Zakaitis",88.2,183,50,22,34,2,"9.650",0.381,2.881,"4.366","Elms"
"880",552,15956,2025,"Lexie Cottrill",88.2,143,22,3,37,3,"5.682",0.34,1.894,"2.851","SUNY Potsdam"
"881",631,22074,2025,"Hannah Edwards",88.2,90,23,7,67,8,"2.528",0.251,1.354,"3.077","Santa Clara"
"882",639,40696,2025,"Kaycie Kennedy",88.2,73,34,7,47,10,"2.604",0.215,1.285,"4.193","Siena"
"883",684,56248,2025,"Lily Newhall",88.2,101,23,1,42,2,"3.006",0.265,1.412,"2.558","Suffolk"
"884",1297,84431,2025,"Paige Wilson",88.2,62,30,6,92,12,"3.315",0.182,1.105,"3.302","Pacific Lutheran"
"885",30072,10284,2025,"Makena Burr",88.2,121,47,6,73,1,"4.503",0.321,1.964,"2.693","St. Joseph's (Brkln)"
"886",225,85018,2025,"Emily Wood",88.1,101,21,5,48,8,"3.647",0.269,1.438,"3.374","Ferrum"
"887",271,53717,2025,"Gabby Montanez",88.1,74,26,7,45,7,"1.900",0.221,1.21,"3.531","Hardin-Simmons"
"888",346,72920,2025,"Reagan Smith",88.1,99,43,3,62,6,"3.651",0.264,1.644,"3.443","Lamar University"
"889",485,51450,2025,"Amaya McPherson",88.1,107,16,0,54,2,"2.217",0.27,1.391,"2.015","Norfolk St."
"890",662,50971,2025,"Lexus McIntosh",88.1,84,29,3,58,5,"2.613",0.234,1.312,"2.909","Southern Me."
"891",667,18855,2025,"Emily Delgado",88.1,103,40,15,43,4,"3.726",0.277,1.789,"3.884","Southern Utah"
"892",1076,54259,2025,"Caitlin Morey",88.1,93,53,6,75,4,"3.175",0.249,1.723,"3.296","Fairmont St."
"893",9500,16550,2025,"Trinity Critelli",88.1,67,47,3,123,0,"2.140",0.196,1.325,"1.313","SUNY Poly"
"894",18422,5805,2025,"Hailey Berube",88.1,122,23,1,42,2,"3.722",0.307,1.652,"2.558","Rivier"
"895",30036,81695,2025,"Sierra Walters",88.1,107,39,10,92,0,"3.326",0.266,1.765,"1.981","Mount Aloysius"
"896",30084,63682,2025,"McKenzie Rapp",88.1,100,24,3,59,4,"1.821",0.272,1.437,"2.570","Geneva"
"897",30093,56316,2025,"Chelisa Newsome",88.1,59,26,9,65,2,"1.346",0.182,1.063,"2.411","AUM"
"898",268,7976,2025,"Allison Boynton",88,111,27,5,31,4,"3.261",0.303,1.625,"3.377","Hamline"
"899",646,32695,2025,"Ryley Harrison",88,90,34,5,78,4,"2.943",0.252,1.466,"2.548","South Alabama"
"900",695,30047,2025,"Ashtyn Green",88,123,20,5,39,12,"3.341",0.309,1.682,"4.139","UT Martin"
"901",712,29537,2025,"Elizabeth Gosse",88,85,21,4,56,4,"2.225",0.234,1.249,"2.570","TCNJ"
"902",142,351,2025,"Hannah Adams",87.3,78,29,1,75,0,"1.672",0.224,1.229,"1.717","Claremont-M-S"
"903",211,5374,2025,"Mikaela Benner",87.3,108,45,10,35,9,"4.943",0.281,1.856,"4.815","Elizabethtown"
"904",8746,86080,2025,"Sophia Ytuarte",87.3,154,37,9,25,2,"7.486",0.364,2.275,"3.697","Southwestern (TX)"
"905",8875,7315,2025,"Haileigh Boone",87.3,90,53,4,50,8,"4.146",0.244,1.674,"4.393","Chowan"
"906",86,46248,2025,"Genevieve Longsdorf",87.2,121,48,6,71,17,"5.200",0.304,2,"5.154","Buffalo"
"907",110,24542,2025,"Addisen Fisher",87.2,79,35,10,82,5,"2.397",0.232,1.416,"2.811","UCLA"
"908",400,75370,2025,"Hannah Streicher",87.2,100,20,4,50,4,"2.634",0.261,1.414,"2.674","Massachusetts"
"909",502,84280,2025,"Anna Wilming",87.2,130,28,6,37,18,"5.600",0.323,1.874,"5.394","Northern Colo."
"910",808,7075,2025,"Naomi Boldebuck",87.2,79,23,10,58,5,"3.040",0.221,1.28,"2.949","WPI"
"911",553,54217,2025,"Brielle Moreno",87.1,84,62,4,41,3,"3.372",0.238,1.72,"4.178","Prairie View"
"912",615,65295,2025,"Roxanne Ring",87.1,87,16,6,43,2,"2.087",0.241,1.25,"2.469","St. Olaf"
"913",725,24737,2025,"Katelyn Flanders",87.1,79,33,18,75,4,"2.649",0.216,1.491,"3.031","Army West Point"
"914",1010,40891,2025,"Payton Kessler",87.1,128,46,3,52,12,"6.014",0.318,2.027,"4.679","Central Wash."
"915",1112,29979,2025,"Shiloh Gray",87.1,118,20,9,47,10,"4.645",0.296,1.682,"3.807","Guilford"
"916",30111,21984,2025,"Lauren Edgar",87.1,141,23,6,47,4,"5.693",0.337,1.947,"2.915","Covenant"
"917",30198,16203,2025,"Savannah Coyle",87.1,101,19,11,54,5,"3.204",0.269,1.499,"2.938","Cal St. San Marcos"
"918",4,69187,2025,"Macee Schang",87,83,26,4,93,3,"3.057",0.234,1.299,"1.745","Adrian"
"919",508,13018,2025,"Kaymie Chandler",87,139,59,11,22,6,"6.195",0.339,2.402,"5.205","Northwestern St."
"920",766,32273,2025,"Calli Hardison",87,107,30,3,32,12,"3.617",0.282,1.607,"4.593","West Ga."
"921",1036,71064,2025,"Emma Shellstrom",87,89,16,2,49,4,"2.575",0.252,1.23,"2.492","Concordia Wisconsin"
"922",8490,24047,2025,"Kirstin Ferguson",87,112,59,7,60,9,"5.144",0.292,2.044,"4.639","LeTourneau"
"923",30191,17154,2025,"Emma Curry",87,89,20,5,48,5,"2.414",0.251,1.31,"2.906","Spring Hill"
"924",363,13060,2025,"Maggie Chapin",86.3,88,53,6,102,11,"4.430",0.246,1.692,"3.735","Longwood"
"925",620,41634,2025,"Ava Kleinfeldt",86.3,103,21,10,52,7,"2.900",0.283,1.542,"3.321","St. Thomas (MN)"
"926",1167,71176,2025,"Paige Sherman",86.3,93,27,16,29,3,"3.222",0.263,1.565,"3.666","Lander"
"927",30041,19159,2025,"Riley Dennis",86.3,128,38,3,79,7,"6.041",0.321,1.945,"3.044","Salem (NC)"
"928",357,25434,2025,"Chloe Foster",86.2,102,51,1,47,4,"3.552",0.272,1.776,"3.715","Lincoln (PA)"
"929",470,41356,2025,"Brenna Kinney",86.2,114,26,2,28,7,"4.694",0.286,1.642,"3.776","New Haven"
"930",559,22317,2025,"Madi Elish",86.2,86,25,3,38,6,"2.829",0.237,1.316,"3.393","Purdue"
"931",1318,36810,2025,"Alyssa Hughes",86.2,182,36,6,23,11,"8.155",0.406,2.584,"4.972","Post"
"932",30221,76379,2025,"Hannah Tahaney",86.2,108,40,5,42,8,"4.284",0.282,1.767,"4.190","Davenport"
"933",45,57449,2025,"Moira O'Reilly",86.1,61,28,2,94,2,"1.703",0.187,1.054,"1.566","Babson"
"934",530,47137,2025,"Maria Lutz",86.1,95,20,8,32,6,"2.839",0.259,1.425,"3.536","Oswego St."
"935",549,73951,2025,"Nyla Springer",86.1,76,39,1,54,11,"2.517",0.222,1.346,"4.198","Pomona-Pitzer"
"936",601,58140,2025,"Cassidy Ormond",86.1,99,42,6,69,6,"4.056",0.278,1.703,"3.373","St. John Fisher"
"937",9223,30076,2025,"Karley Green",86.1,116,36,4,46,8,"4.948",0.301,1.808,"3.930","North Greenville"
"938",26172,84550,2025,"Kendra Winfrey",86.1,106,39,5,36,7,"3.812",0.283,1.738,"4.150","A&M-Corpus Christi"
"939",30190,77750,2025,"Mackenzi Tice",86.1,62,30,2,120,2,"1.787",0.188,1.09,"1.031","Penn College"
"940",71,42496,2025,"Mackenzie Krafcik",86,135,37,8,30,7,"4.233",0.328,2.093,"4.330","Bowling Green"
"941",78,17963,2025,"Colleen Davis",86,109,44,4,52,2,"4.721",0.288,1.826,"3.167","SUNY Brockport"
"942",209,24224,2025,"Giana Ficcaglia",86,124,32,7,81,9,"5.860",0.312,1.895,"3.237","Edinboro"
"943",319,48931,2025,"Maggie Martin",86,132,15,5,20,3,"4.558",0.326,1.767,"3.086","New Jersey City"
"944",767,80983,2025,"Heidi Vortherms",86,80,17,5,101,4,"1.951",0.232,1.185,"1.424","West Tex. A&M"
"945",1096,10695,2025,"Tiffany Caban",86,63,48,17,116,10,"4.802",0.189,1.488,"3.481","Georgia College"
"946",1123,40312,2025,"Makenna Keeton",86,94,19,7,48,12,"2.523",0.261,1.395,"4.005","Henderson St."
"947",1468,47357,2025,"Grace MacDonald",86,94,39,7,69,1,"4.558",0.261,1.628,"2.551","Mt. St. Mary (NY)"
"948",44,74639,2025,"Kaci Stephenson",85.3,127,18,4,20,1,"3.993",0.315,1.735,"2.854","Averett"
"949",145,21013,2025,"Megan Dube",85.3,98,33,6,71,5,"3.671",0.274,1.597,"2.866","Clark (MA)"
"950",483,58700,2025,"Averi Paden",85.3,127,18,6,36,9,"5.047",0.32,1.756,"3.760","Nicholls"
"951",796,37987,2025,"Molly Jacobson",85.3,113,31,7,44,11,"4.237",0.288,1.758,"4.367","Wisconsin"
"952",1156,79346,2025,"Kalli Ulven",85.3,114,43,7,50,5,"5.378",0.286,1.909,"3.739","Neb.-Kearney"
"953",9684,26026,2025,"Jazmin Frias",85.3,101,20,11,58,2,"3.100",0.262,1.538,"2.435","Saint Elizabeth"
"954",9684,64618,2025,"Kara Reyes",85.3,95,60,1,53,0,"3.423",0.261,1.816,"3.296","Saint Elizabeth"
"955",21,83001,2025,"Morgan Westall",85.2,94,36,2,90,3,"3.104",0.266,1.54,"2.085","Alma"
"956",47,70604,2025,"Breanna Severino",85.2,126,46,14,49,9,"4.819",0.319,2.17,"4.722","Ball St."
"957",278,28719,2025,"Haley Gockstetter",85.2,120,30,8,33,8,"5.076",0.313,1.848,"4.178","Heidelberg"
"958",385,40984,2025,"Camryn Kiefer",85.2,83,32,3,73,8,"3.104",0.239,1.377,"3.135","Marietta"
"959",416,69744,2025,"Jacey Schuler",85.2,104,32,10,64,16,"4.094",0.276,1.708,"4.809","Michigan St."
"960",720,31929,2025,"Kamya Hampton",85.2,93,27,3,67,0,"2.699",0.253,1.437,"1.886","Tuskegee"
"961",793,4823,2025,"Claire Beck",85.2,96,34,10,67,7,"3.520",0.264,1.637,"3.441","Wis.-Eau Claire"
"962",1124,68120,2025,"Emma Salis",85.2,90,25,2,36,5,"2.699",0.247,1.367,"3.264","Hendrix"
"963",8935,49996,2025,"CJ McBride",85.2,142,56,6,55,7,"6.133",0.332,2.383,"4.351","Converse"
"964",241,14270,2025,"Georgia Clough",85.1,91,63,5,98,6,"3.611",0.254,1.864,"3.408","Franklin Pierce"
"965",356,66464,2025,"Mallorey Rogers",85.1,95,36,6,24,6,"3.283",0.269,1.606,"4.229","Lincoln (MO)"
"966",624,85911,2025,"Abigail Young",85.1,86,27,6,49,4,"2.054",0.251,1.397,"3.022","Sam Houston"
"967",2694,21276,2025,"Lauren Duncan",85.1,98,12,6,41,10,"3.697",0.278,1.362,"3.597","Franklin"
"968",25,33058,2025,"Amelia Hatthorn",85,99,17,9,39,7,"3.953",0.268,1.471,"3.471","Angelo St."
"969",145,10601,2025,"Brooke Buzzio",85,115,18,2,72,5,"3.953",0.299,1.588,"2.176","Clark (MA)"
"970",311,63341,2025,"Jaiden Ralston",85,99,42,13,48,13,"4.606",0.268,1.81,"5.197","Iowa St."
"971",8577,84051,2025,"Kennedy Williams",85,165,47,11,25,14,"8.390",0.389,2.62,"5.996","N.M. Highlands"
"972",19,21712,2025,"Samantha Dzierba",84.3,89,33,0,81,6,"3.133",0.253,1.437,"2.577","Allegheny"
"973",300,12819,2025,"Gianna Certa",84.3,74,15,0,61,9,"2.064",0.222,1.05,"2.872","Ill. Wesleyan"
"974",372,74784,2025,"Alexa Stevermer",84.3,90,22,1,45,3,"2.642",0.251,1.333,"2.612","Luther"
"975",509,7890,2025,"Lauren Boyd",84.3,75,31,6,88,4,"2.718",0.22,1.318,"2.247","Northwestern"
"976",731,8691,2025,"Emmalyn Brinka",84.3,121,44,3,48,18,"5.277",0.317,1.979,"5.686","Utah St."
"977",1445,76959,2025,"Labraida Tenorio",84.3,149,31,5,40,20,"7.585",0.358,2.179,"5.792","Western N.M."
"978",8577,3636,2025,"Karla Banegas",84.3,148,34,0,19,15,"6.843",0.36,2.144,"5.451","N.M. Highlands"
"979",248,83794,2025,"Kylie Wilkerson",84.2,93,40,15,54,6,"3.058",0.261,1.747,"3.994","George Mason"
"980",283,22849,2025,"Carley Ernst",84.2,108,28,6,54,4,"4.059",0.283,1.68,"2.944","Hofstra"
"981",479,41768,2025,"Karleigh Kluever",84.2,128,11,2,45,3,"2.979",0.324,1.667,"2.258","NYU"
"982",565,31083,2025,"Courtney Guthrie",84.2,76,18,1,26,2,"1.160",0.224,1.124,"2.767","Randolph-Macon"
"983",596,25706,2025,"Mackenzie Frani",84.2,146,36,9,58,8,"7.025",0.352,2.255,"3.852","St. Bonaventure"
"984",627,76356,2025,"Kelsey Tadlock",84.2,91,45,6,71,12,"3.811",0.256,1.68,"4.376","San Diego"
"985",791,77318,2025,"Jyla Thomas",84.2,51,73,27,76,0,"1.655",0.167,1.785,"4.149","Winston-Salem"
"986",2746,54601,2025,"Kai Mortensen",84.2,167,35,5,19,3,"7.695",0.383,2.447,"3.830","Lake Erie"
"987",30118,74700,2025,"Kassidy Stetler",84.2,91,30,7,42,7,"3.645",0.261,1.515,"3.796","Dominican (CA)"
"988",30202,4120,2025,"Jorja Barrett",84.2,98,47,7,57,12,"4.799",0.263,1.797,"4.811","Okla. Baptist"
"989",105,24872,2025,"Ashlyn Flinchum",84.1,94,27,6,83,2,"2.494",0.261,1.508,"1.913","Cal Lutheran"
"990",202,10679,2025,"Victoria Byrum",84.1,79,45,3,76,10,"2.993",0.23,1.508,"3.849","Eastern Ky."
"991",219,35682,2025,"Gracie Hollingsworth",84.1,90,26,2,42,9,"3.658",0.254,1.401,"3.790","Evansville"
"992",254,7636,2025,"Sydney Boulware",84.1,97,53,8,77,14,"5.557",0.272,1.872,"4.900","Georgia St."
"993",365,33487,2025,"Jayden Heavener",84.1,52,57,18,111,7,"2.577",0.167,1.508,"3.516","LSU"
"994",394,2652,2025,"Kaylee Atkins",84.1,141,80,5,29,5,"8.304",0.354,2.681,"5.508","Marymount (VA)"
"995",433,6188,2025,"Aliyah Binford",84.1,89,35,6,62,13,"3.409",0.263,1.544,"4.395","Ole Miss"
"996",552,36166,2025,"Sam Horne",84.1,121,14,8,28,4,"4.489",0.322,1.698,"3.136","SUNY Potsdam"
"997",581,8794,2025,"Molly Broccolo",84.1,96,12,4,59,2,"2.245",0.264,1.33,"1.877","Rochester (NY)"
"998",582,45518,2025,"Bella Lima",84.1,94,27,5,47,4,"3.152",0.26,1.493,"3.040","Rockford"
"999",688,80457,2025,"Julianna Verni",84.1,97,28,8,69,8,"3.990",0.274,1.58,"3.279","Syracuse"
"1000",696,49072,2025,"Esther Martinez",84.1,95,48,12,36,2,"3.409",0.265,1.841,"3.991","Tex. A&M-Kingsville"
"1001",755,10017,2025,"Jamie Burgasser",84.1,62,16,7,57,3,"1.661",0.199,1.008,"2.329","WashU"
"1002",764,44711,2025,"Jacelyn Lees",84.1,64,10,2,50,1,"1.161",0.2,0.9,"1.796","Wesleyan (CT)"
"1003",807,15125,2025,"Tori Conner",84.1,110,18,2,32,3,"3.409",0.292,1.544,"2.816","Wooster"
"1004",8366,51174,2025,"Morgan McLane",84.1,70,22,6,83,4,"2.488",0.211,1.161,"2.045","Goldey-Beacom"
"1005",9013,62677,2025,"Harley Pruetting",84.1,86,35,4,59,8,"3.409",0.248,1.485,"3.623","Missouri Western"
"1006",12399,4521,2025,"Jocelyn Baumeister",84.1,69,23,3,91,2,"1.991",0.205,1.126,"1.476","Gwynedd Mercy"
"1007",43,48837,2025,"Ashley Martin",84,94,31,13,77,5,"3.750",0.263,1.643,"2.912","Austin Peay"
"1008",133,5479,2025,"Bailey Benson",84,124,31,7,20,5,"5.327",0.325,1.926,"4.053","Chaminade"
"1009",176,56565,2025,"Bella Nigey",84,88,29,4,61,5,"3.083",0.249,1.44,"2.900","DePaul"
"1010",484,51677,2025,"Molly Medor",84,84,40,8,58,5,"3.246",0.246,1.57,"3.506","Nichols"
"1011",491,36997,2025,"Emily Humphrey",84,85,16,2,50,1,"2.500",0.244,1.226,"2.007","N.C. Wesleyan"
"1012",739,41991,2025,"Lexi Kobryn",84,108,29,2,50,12,"4.411",0.289,1.653,"4.172","Villanova"
"1013",817,57673,2025,"Kelsey Ogin",84,104,40,10,68,10,"5.410",0.281,1.831,"4.112","Youngstown St."
"1014",223,46707,2025,"Tamarah Lowery",83.3,95,42,4,57,6,"5.179",0.263,1.683,"3.617","Fayetteville St."
"1015",276,43472,2025,"Lauren Lamme",83.3,93,29,6,49,3,"2.920",0.258,1.526,"2.948","Haverford"
"1016",762,48074,2025,"Julia Malowitz",83.3,122,21,4,48,2,"4.756",0.315,1.752,"2.460","Wentworth"
"1017",774,23804,2025,"Casey Fazzini",83.3,128,49,0,19,7,"5.173",0.322,2.11,"4.784","Western Mich."
"1018",817,7000,2025,"Maci Boggess",83.3,164,31,3,38,8,"7.175",0.382,2.36,"3.949","Youngstown St."
"1019",114,46879,2025,"Emma Ludema",83.2,79,17,4,53,3,"2.431",0.23,1.198,"2.352","Calvin"
"1020",189,35333,2025,"Molly Hoekstra",83.2,102,43,7,50,9,"4.438",0.274,1.818,"4.398","Drake"
"1021",233,693,2025,"Des Aitken",83.2,117,39,5,19,5,"4.767",0.31,1.924,"4.300","Fla. Southern"
"1022",314,26926,2025,"Jorgina Gant",83.2,101,27,7,30,6,"4.354",0.277,1.615,"3.835","Jackson St."
"1023",326,15304,2025,"Jordan Cook",83.2,98,28,1,56,4,"4.019",0.272,1.519,"2.723","Kalamazoo"
"1024",355,3025,2025,"Paige Bachman",83.2,96,29,6,81,5,"2.847",0.26,1.567,"2.496","Liberty"
"1025",655,45245,2025,"Britney Lewinski",83.2,66,32,3,73,3,"1.928",0.2,1.21,"2.376","Southeastern La."
"1026",769,26362,2025,"Amanda Fulton",83.2,92,36,7,74,13,"4.689",0.264,1.615,"4.194","Western Caro."
"1027",1328,50045,2025,"Madeline McCall",83.2,101,56,3,59,6,"4.014",0.285,1.912,"4.037","Rockhurst"
"1028",30192,72650,2025,"Chloe Smith",83.2,89,33,4,39,2,"2.843",0.254,1.505,"3.105","Southern Wesleyan"
"1029",6,70076,2025,"Paige Scott",83.1,112,17,7,51,6,"4.616",0.296,1.631,"2.976","Alabama A&M"
"1030",167,19172,2025,"Kyrie Denny",83.1,133,20,7,54,14,"4.286",0.332,1.921,"4.261","Cornell"
"1031",233,34604,2025,"Kayla Hickey",83.1,116,51,8,42,2,"4.029",0.3,2.098,"3.827","Fla. Southern"
"1032",275,37131,2025,"Nicolette Hunter",83.1,91,23,8,53,5,"2.434",0.256,1.463,"3.024","Harvard"
"1033",467,57968,2025,"Olivia Olson",83.1,123,18,3,32,1,"4.459",0.32,1.731,"2.544","New England Col."
"1034",513,39862,2025,"Kami Kamzik",83.1,96,40,6,79,11,"4.370",0.269,1.705,"3.877","Notre Dame"
"1035",676,26600,2025,"Brooke Gainous",83.1,110,25,5,52,13,"5.132",0.304,1.683,"4.263","SFA"
"1036",676,31627,2025,"Reagan Hall",83.1,96,52,4,54,2,"3.782",0.274,1.825,"3.432","SFA"
"1037",709,29736,2025,"Kylee Graham",83.1,100,71,8,43,4,"5.462",0.276,2.149,"4.837","Toledo"
"1038",806,86623,2025,"Samantha Zungri",83.1,102,16,4,48,1,"2.692",0.277,1.466,"2.124","Wittenberg"
"1039",1320,84877,2025,"Kasey Wolfe",83.1,105,35,5,53,5,"4.459",0.276,1.743,"3.350","Presbyterian"
"1040",12830,73585,2025,"Natalie Spaitis",83.1,151,45,5,54,16,"6.387",0.367,2.413,"5.401","Tusculum"
"1041",95,46046,2025,"Kylie Loertscher",83,81,32,4,48,3,"2.274",0.234,1.408,"3.014","Chico St."
"1042",208,25481,2025,"Reese Founds",83,106,41,3,65,3,"3.458",0.295,1.807,"2.894","Eckerd"
"1043",230,55312,2025,"Sammy Murphy",83,79,22,4,51,5,"2.864",0.242,1.264,"2.893","Florida Tech"
"1044",307,34912,2025,"Olivia Hillegas",83,112,23,3,39,12,"5.475",0.302,1.661,"4.277","Indiana (PA)"
"1045",450,69415,2025,"Sophia Schmehl",83,103,50,4,66,4,"5.566",0.278,1.892,"3.388","Mount St. Mary's"
"1046",570,48547,2025,"Ava Markert",83,64,11,4,58,3,"1.769",0.204,0.951,"2.015","Rensselaer"
"1047",8968,4218,2025,"Danika Barthol",83,79,17,1,82,6,"2.530",0.238,1.169,"2.014","Eastern"
"1048",12810,33657,2025,"Madison Heinle",83,104,62,11,47,11,"5.060",0.283,2.133,"5.629","Northeastern St."
"1049",30037,52507,2025,"Alexis Michon",83,44,2,2,113,2,"1.012",0.149,0.578,"0.135","Trine"
"1050",42,70483,2025,"Katelyn Serafin",82.3,99,7,1,66,1,"2.283",0.28,1.292,"1.253","Aurora"
"1051",360,82930,2025,"Keri Wesneski",82.3,111,37,5,10,10,"4.391",0.307,1.846,"5.247","Lock Haven"
"1052",804,27280,2025,"Bella Garley",82.3,95,19,4,66,0,"3.124",0.274,1.423,"1.640","Wis.-Superior"
"1053",97,27104,2025,"Leanna Garcia",82.2,67,73,6,97,6,"3.818",0.209,1.77,"3.867","Cal St. Fullerton"
"1054",612,27574,2025,"Kenzie Gatz",82.2,75,15,2,66,0,"1.867",0.229,1.115,"1.418","Saint Mary's (MN)"
"1055",731,61301,2025,"Rylie Pindel",82.2,122,35,1,35,8,"5.169",0.312,1.913,"4.119","Utah St."
"1056",744,65694,2025,"Brandy Roberts",82.2,153,52,10,27,4,"8.814",0.359,2.603,"4.628","Virginia Union"
"1057",1159,25085,2025,"Olivia Flynn",82.2,139,18,2,50,13,"5.169",0.348,1.925,"3.962","Keuka"
"1058",1226,83762,2025,"Morgan Wilhelm",82.2,167,30,1,31,4,"7.956",0.38,2.394,"3.404","Minn.-Morris"
"1059",12884,54109,2025,"D'Ani Morales",82.2,122,96,8,35,4,"7.288",0.317,2.736,"5.959","Centenary (NJ)"
"1060",83,39400,2025,"Savannah Jones",82.1,86,33,5,70,1,"3.402",0.249,1.507,"2.242","Bucknell"
"1061",180,34497,2025,"Morgan Hess",82.1,75,27,8,61,5,"3.232",0.219,1.337,"2.983","Delaware"
"1062",208,34529,2025,"Julia Heter",82.1,102,23,4,68,6,"4.163",0.292,1.566,"2.679","Eckerd"
"1063",261,64964,2025,"Audrey Richardson",82.1,99,38,5,35,5,"3.143",0.275,1.723,"3.905","Grambling"
"1064",285,66728,2025,"Sophia Roncone",82.1,131,40,10,51,10,"6.032",0.323,2.197,"4.560","Holy Cross"
"1065",402,69296,2025,"Ryann Schexnayder",82.1,97,26,3,45,9,"3.572",0.276,1.531,"3.785","McNeese"
"1066",503,12382,2025,"Lily Cassell",82.1,106,30,5,49,12,"4.854",0.291,1.715,"4.383","NIU"
"1067",716,35849,2025,"Mya Holt",82.1,109,22,9,16,2,"3.742",0.302,1.701,"3.457","Troy"
"1068",1162,85759,2025,"Jenna Yeary",82.1,114,34,17,46,4,"4.684",0.304,2.007,"3.775","LaGrange"
"1069",23121,41996,2025,"Allison Koch",82.1,76,44,10,64,8,"3.491",0.236,1.582,"4.079","Texas-Dallas"
"1070",30058,30524,2025,"Katelyn Grissom",82.1,82,44,10,56,9,"3.568",0.244,1.65,"4.427","Claflin"
"1071",30219,18654,2025,"Bryce DeGasparre",82.1,139,26,1,59,3,"5.699",0.338,2.017,"2.424","Dean"
"1072",30243,18452,2025,"Josie Deatherage",82.1,82,50,3,36,2,"3.228",0.24,1.638,"3.771","Asbury"
"1073",87,60754,2025,"Katie Petran",82,106,51,6,66,13,"5.378",0.291,1.988,"4.937","Butler"
"1074",206,66291,2025,"Marissa Rodriguez",82,109,31,8,33,11,"4.945",0.305,1.803,"4.763","Eastern N.M."
"1075",1004,60830,2025,"Julia Petty",82,90,63,5,71,16,"4.866",0.266,1.927,"5.693","Central Ark."
