"","team","game_id","opponent","last","first","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","season","team_id","player"
"13644","Le Moyne","4498013","Winthrop","Exarchakis","Arianna",6,8,3,2,1,8,28,0,5,4,2024,349,"Arianna Exarchakis"
"13645","Le Moyne","4516933","Saint Peter's","Bennett","Laura",2,0,0,0,0,3,6,0,2,1,2024,349,"Laura Bennett"
"13646","Le Moyne","4514803","Central Conn. St.","Bennett","Laura",2,3,2,1,0,1,9,1,1,3,2024,349,"Laura Bennett"
"13647","Le Moyne","4506932","FDU","Bennett","Laura",7,8,2,2,0,4,29,0,4,10,2024,349,"Laura Bennett"
"13648","Le Moyne","4515801","Lafayette","Stockwell","Michaela",6,7,3,0,0,0,26,0,12,5,2024,349,"Michaela Stockwell"
"13649","Le Moyne","4498580","Binghamton","Bennett","Laura",3,6,4,0,0,4,15,1,1,4,2024,349,"Laura Bennett"
"13650","Le Moyne","4506795","FDU","Bennett","Laura",2.2,7,6,3,0,3,18,0,4,1,2024,349,"Laura Bennett"
"13651","Le Moyne","4524884","Syracuse","Bennett","Laura",0.2,4,4,1,1,0,8,1,1,1,2024,349,"Laura Bennett"
"13652","Le Moyne","4498785","Siena","Bennett","Laura",6,7,4,1,0,7,26,0,2,9,2024,349,"Laura Bennett"
"13653","Le Moyne","4516487","Wagner","Exarchakis","Arianna",8,6,3,4,1,5,37,0,13,5,2024,349,"Arianna Exarchakis"
"13654","Le Moyne","4511111","Sacred Heart","Bennett","Laura",6,4,1,1,0,5,25,0,4,9,2024,349,"Laura Bennett"
"13655","Le Moyne","4506795","FDU","Stockwell","Michaela",4.1,6,0,1,0,3,20,0,6,3,2024,349,"Michaela Stockwell"
"13656","Le Moyne","4499055","Brown","Stockwell","Michaela",2,5,4,0,0,0,11,0,4,2,2024,349,"Michaela Stockwell"
"13657","Le Moyne","4499523","Middle Tenn.","Stockwell","Michaela",4,8,5,1,0,1,22,0,7,4,2024,349,"Michaela Stockwell"
"13658","Le Moyne","4506203","Central Conn. St.","Nicastro","Rose",0.1,0,0,0,0,0,1,0,0,1,2024,349,"Rose Nicastro"
"13659","Le Moyne","4518576","Siena","Nicastro","Rose",1.1,0,0,0,0,2,4,0,1,1,2024,349,"Rose Nicastro"
"13660","Le Moyne","4497867","App State","Stockwell","Michaela",0.1,0,0,0,0,0,1,0,1,0,2024,349,"Michaela Stockwell"
"13661","Le Moyne","4514803","Central Conn. St.","Nicastro","Rose",1,2,1,0,0,0,5,1,0,3,2024,349,"Rose Nicastro"
"13662","Le Moyne","5252880","Norfolk St.","Bennett","Laura",7,7,0,1,1,10,29,0,2,7,2024,349,"Laura Bennett"
"13663","Le Moyne","4512278","Binghamton","Nicastro","Rose",0.2,0,1,3,0,0,5,0,1,1,2024,349,"Rose Nicastro"
"13664","Le Moyne","4514180","FDU","Exarchakis","Arianna",4,7,6,6,1,1,26,0,5,6,2024,349,"Arianna Exarchakis"
"13665","Le Moyne","4510003","Wagner","Bennett","Laura",13,11,3,1,0,6,52,0,19,13,2024,349,"Laura Bennett"
"13666","Le Moyne","4505056","Merrimack","Exarchakis","Arianna",5,7,3,3,1,5,26,1,7,2,2024,349,"Arianna Exarchakis"
"13667","Le Moyne","4503910","Saint Francis (PA)","Bennett","Laura",7,10,4,2,2,4,35,1,7,10,2024,349,"Laura Bennett"
"13668","Le Moyne","4498386","Monmouth","Exarchakis","Arianna",1.2,5,0,0,0,0,9,0,0,0,2024,349,"Arianna Exarchakis"
"13669","Le Moyne","5252835","Norfolk St.","Bennett","Laura",7,7,0,1,1,10,29,0,2,7,2024,349,"Laura Bennett"
"13670","Le Moyne","4506495","Central Conn. St.","Bennett","Laura",2,8,4,0,2,2,14,2,1,1,2024,349,"Laura Bennett"
"13671","Le Moyne","5286099","Stonehill","Bennett","Laura",4,4,0,0,0,3,16,0,2,6,2024,349,"Laura Bennett"
"13672","Le Moyne","4511902","LIU","Exarchakis","Arianna",1,1,4,3,1,1,8,0,2,0,2024,349,"Arianna Exarchakis"
"13673","Le Moyne","5286098","Stonehill","Bennett","Laura",7,9,2,2,0,5,33,0,3,13,2024,349,"Laura Bennett"
"13674","Le Moyne","5252890","Quinnipiac","Exarchakis","Arianna",5,3,1,3,2,2,24,0,7,5,2024,349,"Arianna Exarchakis"
"13675","Le Moyne","4518576","Siena","Stockwell","Michaela",1,7,5,1,0,0,11,0,3,0,2024,349,"Michaela Stockwell"
"13676","Le Moyne","4510321","Wagner","Stockwell","Michaela",4,6,2,1,0,0,17,0,9,0,2024,349,"Michaela Stockwell"
"13677","Le Moyne","4502490","Norfolk St.","Bennett","Laura",7,7,0,1,1,10,29,0,2,7,2024,349,"Laura Bennett"
"13678","Le Moyne","5281581","Niagara","Exarchakis","Arianna",7,10,6,6,2,3,36,1,8,7,2024,349,"Arianna Exarchakis"
"13679","Le Moyne","4518090","Sacred Heart","Exarchakis","Arianna",6,6,4,4,0,4,28,1,9,5,2024,349,"Arianna Exarchakis"
"13680","Le Moyne","5281515","Niagara","Bennett","Laura",7,16,7,1,1,7,39,1,5,9,2024,349,"Laura Bennett"
"13681","Le Moyne","4511902","LIU","Stockwell","Michaela",3.2,6,4,2,0,0,20,0,7,4,2024,349,"Michaela Stockwell"
"13682","Le Moyne","4499523","Middle Tenn.","Exarchakis","Arianna",3,7,5,4,0,2,20,1,2,5,2024,349,"Arianna Exarchakis"
"13683","Le Moyne","4514180","FDU","Bennett","Laura",3,1,0,0,0,5,10,0,2,2,2024,349,"Laura Bennett"
"13684","Le Moyne","4512565","Merrimack","Exarchakis","Arianna",2,4,3,1,1,0,12,0,4,2,2024,349,"Arianna Exarchakis"
"13685","Le Moyne","4512278","Binghamton","Exarchakis","Arianna",1.1,7,8,1,1,2,13,1,2,0,2024,349,"Arianna Exarchakis"
"13686","Le Moyne","4512819","Saint Francis (PA)","Nicastro","Rose",0.1,1,1,1,0,0,3,0,0,1,2024,349,"Rose Nicastro"
"13687","Le Moyne","4518470","LIU","Bennett","Laura",6,10,6,1,0,6,29,1,2,9,2024,349,"Laura Bennett"
"13688","Le Moyne","4509222","Colgate","Bennett","Laura",5,6,5,3,1,5,27,0,3,7,2024,349,"Laura Bennett"
"13689","Le Moyne","4514088","Delaware St.","Exarchakis","Arianna",7,1,1,2,1,5,25,0,14,2,2024,349,"Arianna Exarchakis"
"13690","Le Moyne","5286095","Stonehill","Bennett","Laura",1,0,0,0,0,2,3,0,0,1,2024,349,"Laura Bennett"
"13691","Le Moyne","4518081","Syracuse","Exarchakis","Arianna",6,9,6,2,3,2,33,0,9,7,2024,349,"Arianna Exarchakis"
"13692","Le Moyne","4499056","St. Bonaventure","Stockwell","Michaela",4.1,8,5,1,1,5,22,0,5,2,2024,349,"Michaela Stockwell"
"13693","Le Moyne","4512278","Binghamton","Stockwell","Michaela",1.1,5,4,1,1,0,11,0,3,1,2024,349,"Michaela Stockwell"
"13694","Le Moyne","4511401","Sacred Heart","Bennett","Laura",7,8,2,0,0,4,29,1,3,13,2024,349,"Laura Bennett"
"13695","Le Moyne","4524884","Syracuse","Nicastro","Rose",2.2,6,4,1,0,0,13,2,3,3,2024,349,"Rose Nicastro"
"13696","Le Moyne","4499055","Brown","Exarchakis","Arianna",3,4,7,6,0,1,18,1,3,4,2024,349,"Arianna Exarchakis"
"13697","Le Moyne","5252890","Quinnipiac","Bennett","Laura",2,1,0,0,1,4,8,0,1,1,2024,349,"Laura Bennett"
"13698","Le Moyne","4505056","Merrimack","Bennett","Laura",2,2,0,1,0,2,9,0,1,3,2024,349,"Laura Bennett"
"13699","Le Moyne","4498386","Monmouth","Stockwell","Michaela",3,1,0,2,0,1,9,0,0,0,2024,349,"Michaela Stockwell"
"13700","Le Moyne","4518576","Siena","Exarchakis","Arianna",1.2,2,2,3,1,1,13,0,2,2,2024,349,"Arianna Exarchakis"
"13701","Le Moyne","4512819","Saint Francis (PA)","Exarchakis","Arianna",2.1,6,6,4,1,3,18,0,3,1,2024,349,"Arianna Exarchakis"
"13702","Le Moyne","4512278","Binghamton","Delfavero","Alexis",0.2,0,0,0,0,0,2,0,1,1,2024,349,"Alexis Delfavero"
"13703","Le Moyne","4515801","Lafayette","Exarchakis","Arianna",1,4,3,2,0,0,9,0,1,2,2024,349,"Arianna Exarchakis"
"13704","Le Moyne","5020616","Colgate","Exarchakis","Arianna",3,8,11,3,1,2,21,2,2,5,2024,349,"Arianna Exarchakis"
"13705","Le Moyne","5289071","LIU","Bennett","Laura",6,5,3,0,0,5,24,1,3,10,2024,349,"Laura Bennett"
"13706","Le Moyne","4512565","Merrimack","Bennett","Laura",4,8,3,0,0,4,21,1,4,4,2024,349,"Laura Bennett"
"13707","Lebanon Valley","4504445","Moravian","Sinatra","Erin",7,4,3,3,1,6,30,0,5,9,2024,351,"Erin Sinatra"
"13708","Lebanon Valley","4516354","Arcadia","Walter","Jordan",8,11,1,1,0,4,37,0,17,3,2024,351,"Jordan Walter"
"13709","Lee","4503662","AUM","Willoughby","Katie",2,4,2,2,1,1,13,1,2,3,2024,30013,"Katie Willoughby"
"13710","Lee","4514652","West Ala.","Watson","Alaina",4,8,10,5,0,2,24,2,6,3,2024,30013,"Alaina Watson"
"13711","Lee","4503662","AUM","Watson","Alaina",0.2,0,0,0,0,1,2,0,1,0,2024,30013,"Alaina Watson"
"13712","Lee","4512867","Trevecca Nazarene","Gardner","Hayden",0.2,4,3,1,0,0,7,0,1,1,2024,30013,"Hayden Gardner"
"13713","Lee","4514652","West Ala.","Tyson","Olivia",0.1,4,4,1,1,0,6,0,0,0,2024,30013,"Olivia Tyson"
"13714","Lee","4512867","Trevecca Nazarene","Willoughby","Katie",0.1,3,4,1,0,0,5,0,1,0,2024,30013,"Katie Willoughby"
"13715","Lee","4514652","West Ala.","Welbaum","Abigail",2.2,6,5,2,0,1,16,3,2,4,2024,30013,"Abigail Welbaum"
"13716","Lee","4514609","Francis Marion","Welbaum","Abigail",2.2,6,5,2,0,1,16,0,4,3,2024,30013,"Abigail Welbaum"
"13717","Lee","4512867","Trevecca Nazarene","Perkins","Ava",1,2,2,0,1,1,5,0,1,0,2024,30013,"Ava Perkins"
"13718","Lee","4512867","Trevecca Nazarene","Watson","Alaina",3,5,4,3,0,2,16,0,4,2,2024,30013,"Alaina Watson"
"13719","Lee","4503662","AUM","Welbaum","Abigail",2,3,3,0,0,0,9,2,3,3,2024,30013,"Abigail Welbaum"
"13720","Lee","4503950","AUM","Welbaum","Abigail",1,5,5,3,0,3,11,1,0,0,2024,30013,"Abigail Welbaum"
"13721","Lee","4512927","North Georgia","Tyson","Olivia",3,7,2,1,1,2,18,0,3,4,2024,30013,"Olivia Tyson"
"13722","Lee","4512927","North Georgia","Gardner","Hayden",0.1,2,2,1,1,0,4,0,0,0,2024,30013,"Hayden Gardner"
"13723","Lee","4503950","AUM","Tyson","Olivia",4,7,1,2,0,3,20,1,2,5,2024,30013,"Olivia Tyson"
"13724","Lee","4503662","AUM","Tyson","Olivia",2.1,4,3,1,1,1,13,1,3,3,2024,30013,"Olivia Tyson"
"13725","Lee","4514609","Francis Marion","Tyson","Olivia",3.1,6,4,2,0,4,18,1,2,4,2024,30013,"Olivia Tyson"
"13726","Lee","4503950","AUM","Willoughby","Katie",1,2,1,0,0,0,3,0,0,1,2024,30013,"Katie Willoughby"
"13727","Lee","4512927","North Georgia","Welbaum","Abigail",2.2,5,1,1,0,1,15,1,5,1,2024,30013,"Abigail Welbaum"
"13728","Lees-McRae","4514612","Limestone","Addison","Lonna",7,3,2,1,0,14,25,2,3,4,2024,13302,"Lonna Addison"
"13729","Lees-McRae","4503774","Mount Olive","Addison","Lonna",7,5,2,1,0,8,27,1,3,9,2024,13302,"Lonna Addison"
"13730","Lehigh","4472806","Penn St.","Young","Katelyn",6.2,9,4,4,0,4,32,0,5,10,2024,352,"Katelyn Young"
"13731","Lehigh","4496840","Tulsa","Hess","Chloe",5.2,10,6,1,0,2,29,1,5,10,2024,352,"Chloe Hess"
"13732","Lehigh","4498588","James Madison","Young","Katelyn",2.1,4,2,0,1,2,12,2,0,4,2024,352,"Katelyn Young"
"13733","Lehigh","4501955","UC Santa Barbara","Urban","Maria",5,3,1,0,0,1,18,0,11,3,2024,352,"Maria Urban"
"13734","Lehigh","4512018","Boston U.","Urban","Maria",3.1,5,1,1,0,2,17,0,6,2,2024,352,"Maria Urban"
"13735","Lehigh","4518284","Boston U.","Young","Katelyn",1,1,1,0,0,0,4,1,2,1,2024,352,"Katelyn Young"
"13736","Lehigh","4496840","Tulsa","Dambach","Ansley",1.1,4,2,0,1,1,12,0,3,0,2024,352,"Ansley Dambach"
"13737","Lehigh","4505390","Colgate","Young","Katelyn",7,6,2,2,0,4,29,1,3,14,2024,352,"Katelyn Young"
"13738","Lehigh","4510552","Saint Joseph's","Young","Katelyn",1,1,0,0,0,1,3,0,0,1,2024,352,"Katelyn Young"
"13739","Lehigh","4499558","Delaware","Hess","Chloe",3,7,1,2,0,0,18,0,5,4,2024,352,"Chloe Hess"
"13740","Lehigh","4510552","Saint Joseph's","Urban","Maria",2,2,0,0,0,2,7,0,3,0,2024,352,"Maria Urban"
"13741","Lehigh","4510216","Lafayette","Young","Katelyn",6.1,6,1,1,0,5,26,0,2,12,2024,352,"Katelyn Young"
"13742","Lehigh","4509347","Villanova","Urban","Maria",3,2,0,5,0,1,15,0,5,2,2024,352,"Maria Urban"
"13743","Lehigh","4502365","UC Santa Barbara","Young","Katelyn",7,6,2,4,0,3,30,0,7,10,2024,352,"Katelyn Young"
"13744","Lehigh","4503540","Canisius","Young","Katelyn",2,1,0,1,0,4,8,0,0,2,2024,352,"Katelyn Young"
"13745","Lehigh","4508124","Drexel","Dambach","Ansley",1,0,0,1,0,0,4,0,2,1,2024,352,"Ansley Dambach"
"13746","Lehigh","4512018","Boston U.","Hess","Chloe",2.2,1,1,0,0,0,10,0,3,5,2024,352,"Chloe Hess"
"13747","Lehigh","4506664","Holy Cross","Young","Katelyn",7,3,0,1,0,14,26,0,1,6,2024,352,"Katelyn Young"
"13748","Lehigh","4497496","Valparaiso","Hess","Chloe",3,4,0,0,0,3,12,0,4,1,2024,352,"Chloe Hess"
"13749","Lehigh","4502115","Utah Tech","Hess","Chloe",5,1,0,1,0,3,17,0,5,7,2024,352,"Chloe Hess"
"13750","Lehigh","4511349","Army West Point","Urban","Maria",2,0,0,1,0,0,7,0,4,2,2024,352,"Maria Urban"
"13751","Lehigh","4510216","Lafayette","Dambach","Ansley",0.2,0,0,0,0,0,2,0,1,1,2024,352,"Ansley Dambach"
"13752","Lehigh","4499558","Delaware","Urban","Maria",3,6,3,1,0,0,17,0,9,0,2024,352,"Maria Urban"
"13753","Lehigh","4517972","Army West Point","Hess","Chloe",4,2,2,2,0,4,17,1,5,3,2024,352,"Chloe Hess"
"13754","Lehigh","4517972","Army West Point","Urban","Maria",1,0,0,0,0,0,3,0,1,2,2024,352,"Maria Urban"
"13755","Lehigh","4510552","Saint Joseph's","Hess","Chloe",4,5,2,1,0,3,17,0,2,6,2024,352,"Chloe Hess"
"13756","Lehigh","4497496","Valparaiso","Young","Katelyn",4,2,0,3,0,3,17,0,6,2,2024,352,"Katelyn Young"
"13757","Lehigh","4518284","Boston U.","Urban","Maria",2.1,3,2,2,0,2,12,0,4,1,2024,352,"Maria Urban"
"13758","Lehigh","4516894","Marist","Hess","Chloe",4,3,1,1,0,6,15,1,1,4,2024,352,"Chloe Hess"
"13759","Lehigh","5305540","Bucknell","Hess","Chloe",5.2,3,1,1,0,4,20,0,4,8,2024,352,"Chloe Hess"
"13760","Lehigh","5305537","Bucknell","Young","Katelyn",7,6,1,0,0,8,26,0,3,9,2024,352,"Katelyn Young"
"13761","Lehigh","4518205","Lafayette","Urban","Maria",2,1,0,1,0,1,7,0,3,1,2024,352,"Maria Urban"
"13762","Lehigh","4511349","Army West Point","Young","Katelyn",5,6,3,0,1,4,22,2,4,7,2024,352,"Katelyn Young"
"13763","Lehigh","4498588","James Madison","Urban","Maria",2.1,3,3,3,0,1,13,0,2,4,2024,352,"Maria Urban"
"13764","Lehigh","5280852","Princeton","Urban","Maria",4,2,0,2,0,4,16,0,7,1,2024,352,"Maria Urban"
"13765","Lehigh","4509347","Villanova","Hess","Chloe",4,3,0,0,0,6,14,0,3,2,2024,352,"Chloe Hess"
"13766","Lehigh","4504595","Monmouth","Hess","Chloe",3,0,0,0,0,3,9,0,4,2,2024,352,"Chloe Hess"
"13767","Lehigh","4504158","Canisius","Young","Katelyn",7,5,2,0,0,8,27,1,3,10,2024,352,"Katelyn Young"
"13768","Lehigh","4508124","Drexel","Young","Katelyn",3,3,3,2,0,2,14,2,2,5,2024,352,"Katelyn Young"
"13769","Lehigh","4496787","Texas A&M","Young","Katelyn",3.1,6,9,6,1,3,22,2,1,5,2024,352,"Katelyn Young"
"13770","Lehigh","4516894","Marist","Urban","Maria",3,5,1,1,0,0,16,1,6,3,2024,352,"Maria Urban"
"13771","Lehigh","4501955","UC Santa Barbara","Young","Katelyn",2,0,0,0,1,2,7,0,0,4,2024,352,"Katelyn Young"
"13772","Lehigh","5285270","Army West Point","Young","Katelyn",6,6,3,1,1,3,25,0,8,6,2024,352,"Katelyn Young"
"13773","Lehigh","5305539","Army West Point","Hess","Chloe",3,0,0,0,0,4,9,0,1,4,2024,352,"Chloe Hess"
"13774","Lehigh","4518205","Lafayette","Hess","Chloe",5,4,0,0,0,8,19,0,3,4,2024,352,"Chloe Hess"
"13775","Lehigh","4499196","Virginia","Clark","Maddy",1.1,3,0,0,0,0,7,0,1,3,2024,352,"Maddy Clark"
"13776","Lehigh","5281263","Bucknell","Young","Katelyn",7,4,0,0,0,8,26,0,4,9,2024,352,"Katelyn Young"
"13777","Lehigh","4504595","Monmouth","Urban","Maria",0.2,3,2,0,1,0,7,0,1,1,2024,352,"Maria Urban"
"13778","Lehigh","4512704","Holy Cross","Urban","Maria",7,6,0,2,0,1,29,0,11,7,2024,352,"Maria Urban"
"13779","Lehigh","4508124","Drexel","Clark","Maddy",3,1,0,0,0,2,10,0,4,3,2024,352,"Maddy Clark"
"13780","Lehigh","4502451","Utah Tech","Dambach","Ansley",2.1,5,2,1,0,2,13,0,4,1,2024,352,"Ansley Dambach"
"13781","Lehigh","4505064","Colgate","Young","Katelyn",7,8,5,1,0,4,30,1,3,13,2024,352,"Katelyn Young"
"13782","Lehigh","4501738","Utah Tech","Young","Katelyn",7,7,3,3,0,7,29,0,5,7,2024,352,"Katelyn Young"
"13783","Lehigh","5305539","Army West Point","Urban","Maria",4,5,1,0,0,0,17,0,7,4,2024,352,"Maria Urban"
"13784","Lehigh","4518284","Boston U.","Hess","Chloe",3,6,2,1,0,1,14,0,4,2,2024,352,"Chloe Hess"
"13785","Lehigh","4497952","James Madison","Clark","Maddy",3.1,6,4,2,0,1,18,0,1,8,2024,352,"Maddy Clark"
"13786","Lehigh","4508709","Marist","Young","Katelyn",7,3,0,0,1,4,26,0,7,10,2024,352,"Katelyn Young"
"13787","Lehigh","4512573","Colgate","Urban","Maria",5,4,0,0,0,1,16,0,10,1,2024,352,"Maria Urban"
"13788","Lehigh","4504006","Cornell","Clark","Maddy",2.1,5,3,3,0,1,15,1,1,5,2024,352,"Maddy Clark"
"13789","Lehigh","5305541","Boston U.","Young","Katelyn",8,5,0,4,0,4,34,0,10,9,2024,352,"Katelyn Young"
"13790","Lehigh","4498910","Iowa St.","Urban","Maria",1,1,0,0,0,0,4,0,3,0,2024,352,"Maria Urban"
"13791","Lehigh","4503540","Canisius","Urban","Maria",5,9,3,0,0,1,24,0,10,3,2024,352,"Maria Urban"
"13792","Lehigh","4498588","James Madison","Hess","Chloe",1,6,8,2,0,0,11,1,0,3,2024,352,"Chloe Hess"
"13793","Lehigh","5281521","Bucknell","Urban","Maria",5,6,0,2,0,0,23,0,10,5,2024,352,"Maria Urban"
"13794","Lehigh","4506532","Holy Cross","Young","Katelyn",7,5,1,1,0,12,27,0,2,6,2024,352,"Katelyn Young"
"13795","Lehigh","4498862","Virginia","Hess","Chloe",4,9,6,3,0,1,24,1,3,8,2024,352,"Chloe Hess"
"13796","Lehigh","4496787","Texas A&M","Urban","Maria",0.2,0,0,0,0,0,2,0,1,1,2024,352,"Maria Urban"
"13797","Lehigh","4511861","Boston U.","Young","Katelyn",10.2,4,1,4,1,6,42,0,9,17,2024,352,"Katelyn Young"
"13798","Lehigh","5252400","Penn St.","Urban","Maria",0.1,3,3,0,0,0,4,0,0,1,2024,352,"Maria Urban"
"13799","Lehigh","5281521","Bucknell","Hess","Chloe",1,0,0,0,0,1,3,0,1,1,2024,352,"Chloe Hess"
"13800","Lehigh","5305540","Bucknell","Urban","Maria",0.1,3,1,0,0,0,4,0,1,0,2024,352,"Maria Urban"
"13801","Lehigh","4504006","Cornell","Young","Katelyn",3,3,2,1,0,2,13,1,2,5,2024,352,"Katelyn Young"
"13802","Lehigh","4497166","Valparaiso","Urban","Maria",5,1,0,1,0,0,17,0,11,2,2024,352,"Maria Urban"
"13803","Lehigh","4511069","Army West Point","Young","Katelyn",6,6,3,1,1,3,25,0,8,6,2024,352,"Katelyn Young"
"13804","Lehigh","5280852","Princeton","Hess","Chloe",3,1,0,0,0,5,10,0,1,2,2024,352,"Chloe Hess"
"13805","Lehigh","4499651","Iowa St.","Young","Katelyn",7,6,2,3,1,4,31,0,8,9,2024,352,"Katelyn Young"
"13806","Lehigh","5281446","Bucknell","Young","Katelyn",7,6,0,2,0,6,28,0,3,11,2024,352,"Katelyn Young"
"13807","Lehigh","4509869","Lafayette","Young","Katelyn",7,0,0,1,0,7,22,0,7,7,2024,352,"Katelyn Young"
"13808","Lehigh","4502451","Utah Tech","Hess","Chloe",4.1,6,6,2,0,3,20,1,2,7,2024,352,"Chloe Hess"
"13809","Lehigh","4498862","Virginia","Dambach","Ansley",0.2,2,3,2,0,0,6,0,2,0,2024,352,"Ansley Dambach"
"13810","Lehigh","4502451","Utah Tech","Urban","Maria",0.1,0,0,0,0,0,1,0,1,0,2024,352,"Maria Urban"
"13811","Lehigh","4504006","Cornell","Urban","Maria",1.2,1,0,0,0,1,6,0,2,2,2024,352,"Maria Urban"
"13812","Lehigh","5252400","Penn St.","Clark","Maddy",0.2,3,3,3,0,1,8,0,0,1,2024,352,"Maddy Clark"
"13813","Lehigh","4503866","Binghamton","Urban","Maria",1.2,5,4,1,0,1,11,1,3,1,2024,352,"Maria Urban"
"13814","Lehigh","4497952","James Madison","Hess","Chloe",2.2,6,4,2,0,1,15,1,2,4,2024,352,"Chloe Hess"
"13815","Lehigh","4512573","Colgate","Young","Katelyn",2,0,0,2,0,2,8,0,0,4,2024,352,"Katelyn Young"
"13816","Lehigh","5252400","Penn St.","Young","Katelyn",5,5,8,4,0,0,24,0,2,12,2024,352,"Katelyn Young"
"13817","Lehigh","4504595","Monmouth","Young","Katelyn",3.1,8,4,2,0,1,19,0,2,6,2024,352,"Katelyn Young"
"13818","Lehigh","4497844","George Mason","Young","Katelyn",6,3,0,0,0,5,21,0,4,9,2024,352,"Katelyn Young"
"13819","Lehigh","4499196","Virginia","Young","Katelyn",4.2,10,4,4,0,1,30,0,1,12,2024,352,"Katelyn Young"
"13820","Lehigh","4503866","Binghamton","Dambach","Ansley",3.1,11,7,2,1,1,25,0,6,3,2024,352,"Ansley Dambach"
"13821","Lehigh","4498910","Iowa St.","Young","Katelyn",5,5,5,3,0,5,23,0,1,9,2024,352,"Katelyn Young"
"13822","Lehman","4512752","York (NY)","Espina","Jireh",5,2,0,1,0,7,16,0,4,2,2024,279,"Jireh Espina"
"13823","LeMoyne-Owen","4503778","Kentucky St.","Contreaz","Angel",7,17,9,3,2,3,40,0,5,10,2024,350,"Angel Contreaz"
"13824","LeMoyne-Owen","4503377","Clark Atlanta","Harvey","Kelby",1,0,0,3,0,1,6,0,0,1,2024,350,"Kelby Harvey"
"13825","LeMoyne-Owen","4503377","Clark Atlanta","Contreaz","Angel",4,4,1,0,1,3,20,0,4,6,2024,350,"Angel Contreaz"
"13826","LeMoyne-Owen","4509146","Lane","Contreaz","Angel",5,24,18,2,1,2,40,0,4,7,2024,350,"Angel Contreaz"
"13827","Lenoir-Rhyne","4515115","Young Harris","Carrigan","Faith",2,2,0,0,0,1,8,0,3,2,2024,1170,"Faith Carrigan"
"13828","Lenoir-Rhyne","4501308","Erskine","Rakes","Lauren",4,7,4,2,1,4,21,2,4,3,2024,1170,"Lauren Rakes"
"13829","Lenoir-Rhyne","4515115","Young Harris","Rakes","Lauren",5,4,3,4,4,6,27,0,3,6,2024,1170,"Lauren Rakes"
"13830","Lenoir-Rhyne","4516961","Carson-Newman","Carrigan","Faith",1.1,1,0,0,0,2,5,0,1,1,2024,1170,"Faith Carrigan"
"13831","Lenoir-Rhyne","4516961","Carson-Newman","Wilson","Madison",4,6,1,2,0,2,22,0,6,3,2024,1170,"Madison Wilson"
"13832","Lenoir-Rhyne","4499958","Francis Marion","Rakes","Lauren",6,3,3,3,1,2,25,1,3,13,2024,1170,"Lauren Rakes"
"13833","Lenoir-Rhyne","4501308","Erskine","Carrigan","Faith",3,1,0,1,0,4,10,0,1,3,2024,1170,"Faith Carrigan"
"13834","Lenoir-Rhyne","4503792","Coker","Rakes","Lauren",5,0,0,2,1,5,18,0,4,6,2024,1170,"Lauren Rakes"
"13835","Lenoir-Rhyne","4516961","Carson-Newman","Russ","Alissa",0.2,3,3,0,1,1,6,0,1,0,2024,1170,"Alissa Russ"
"13836","Lesley","5253528","Widener","Mecklenburg","Samantha",1.2,2,0,1,0,1,9,0,1,3,2024,24317,"Samantha Mecklenburg"
"13837","Lesley","5253466","Eureka","Hodgkins","Emma",0.2,2,1,0,0,1,5,0,1,0,2024,24317,"Emma Hodgkins"
"13838","Lesley","5253466","Eureka","Herbert","Madison",5.1,10,4,1,0,5,27,0,6,3,2024,24317,"Madison Herbert"
"13839","Lesley","5253528","Widener","Hodgkins","Emma",5.1,6,4,3,0,5,24,0,6,4,2024,24317,"Emma Hodgkins"
"13840","LeTourneau","5334328","Hardin-Simmons","Ferguson","Kirstin",5,2,0,2,0,2,18,0,3,9,2024,8490,"Kirstin Ferguson"
"13841","LeTourneau","4512469","Southwestern (TX)","Ferguson","Kirstin",1.1,1,0,4,0,1,9,0,3,0,2024,8490,"Kirstin Ferguson"
"13842","LeTourneau","5334323","Hardin-Simmons","Taylor","Laney",7,2,0,2,0,1,25,0,8,12,2024,8490,"Laney Taylor"
"13843","LeTourneau","4504460","Centenary (LA)","Leger","Hailee",7,7,0,2,0,5,30,0,9,6,2024,8490,"Hailee Leger"
"13844","LeTourneau","4502221","Concordia (TX)","Taylor","Laney",1,2,1,0,0,1,5,1,0,2,2024,8490,"Laney Taylor"
"13845","LeTourneau","5334329","East Tex. Baptist","Hutchins","Lexi",2,3,3,0,1,0,11,1,3,3,2024,8490,"Lexi Hutchins"
"13846","LeTourneau","5334329","East Tex. Baptist","Leger","Hailee",4,6,3,1,0,1,21,1,8,3,2024,8490,"Hailee Leger"
"13847","LeTourneau","4512469","Southwestern (TX)","Taylor","Laney",5.2,5,2,2,0,2,24,0,2,11,2024,8490,"Laney Taylor"
"13848","LeTourneau","4502221","Concordia (TX)","Decker","Hannah",0.2,1,0,1,0,0,4,0,0,1,2024,8490,"Hannah Decker"
"13849","LeTourneau","4502221","Concordia (TX)","Leger","Hailee",4.1,7,3,0,1,2,22,0,8,2,2024,8490,"Hailee Leger"
"13850","Lewis","4509130","Missouri S&T","Garden","Delaney",7,10,3,0,0,5,31,1,6,10,2024,354,"Delaney Garden"
"13851","Lewis","4517593","Upper Iowa","Wondrasek","Allie",7,2,0,0,0,3,23,0,6,12,2024,354,"Allie Wondrasek"
